pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,2018-08-21,81.9,-3.4954,5.3086,Jose Berrios,571602,621244,,ball,,,,,14.0,,R,R,R,CWS,MIN,B,,,0,1,2018,1.1724,0.0467,1.8396,1.4523,,,,0,4,Bot,,,,,435064.0,,180822_023042,9.7468,-118.8916,-2.2114,9.234,22.1494,-31.5425,3.2895,1.5571,,,,81.543,2287.0,6.117,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.3825,,,,,,,,30,2,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
CU,2018-08-21,81.5,-3.4401,5.3145,Jose Berrios,571602,621244,,called_strike,,,,,1.0,,R,R,R,CWS,MIN,S,,,0,0,2018,1.4548,-0.1802,-0.2912,3.0689,,,,0,4,Bot,,,,,435064.0,,180822_023030,4.2909,-118.5294,1.8784,12.7526,22.5075,-34.4403,3.2207,1.5802,,,,81.105,2370.0,6.036,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.463,,,,,,,,30,1,Curveball,1,2,1,2,2,1,1,2,Standard,Standard
CU,2018-08-21,82.8,-3.3978,5.4483,Jose Berrios,570560,621244,field_out,hit_into_play,,,,,6.0,Yolmer Sanchez pops out to second baseman Logan Forsythe.  ,R,L,R,CWS,MIN,X,4.0,popup,1,2,2018,1.2851,0.0722,0.7636,2.5054,,,,2,3,Bot,134.09,140.49,,,435064.0,,180822_021024,6.9764,-120.3488,-0.3611,10.9916,23.0825,-31.6437,3.2207,1.5802,146.0,72.5,59.9,82.26,2366.0,5.964,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5356,0.016,0.016,0.0,1.0,0.0,0.0,3.0,24,5,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
FT,2018-08-21,94.4,-3.2871,5.4687,Jose Berrios,570560,621244,,foul,,,,,5.0,,R,L,R,CWS,MIN,S,,,1,2,2018,-1.3436,0.841,-0.2596,2.6458,,,,2,3,Bot,,,,,435064.0,,180822_020955,10.815,-137.0377,-3.5226,-19.1588,27.7613,-21.0419,3.3354,1.6725,,,,94.418,2228.0,6.246,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.2537,,,,,,,,24,4,2-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,94.3,-3.4271,5.5102,Jose Berrios,570560,621244,,ball,,,,,11.0,,R,L,R,CWS,MIN,B,,,0,2,2018,-0.9336,1.1805,-1.0719,3.7574,,,,2,3,Bot,,,,,435064.0,,180822_020939,8.2158,-137.1044,-1.5011,-13.5852,29.1489,-17.089,3.3198,1.6032,,,,94.609,2165.0,6.43,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0696,,,,,,,,24,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
CH,2018-08-21,84.5,-3.4811,5.2926,Jose Berrios,570560,621244,,foul,,,,,8.0,,R,L,R,CWS,MIN,S,,,0,1,2018,-1.0295,0.6668,0.1227,1.5814,,,,2,3,Bot,,,,,435064.0,,180822_020916,10.4331,-122.7145,-3.6233,-12.3811,22.7118,-24.9352,3.3812,1.6263,,,,84.652,1545.0,6.354,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.1459,,,,,,,,24,2,Changeup,1,0,1,0,0,1,1,0,Standard,Standard
CH,2018-08-21,85.2,-3.4176,5.2112,Jose Berrios,570560,621244,,swinging_strike,,,,,8.0,,R,L,R,CWS,MIN,S,,,0,0,2018,-1.0473,0.7671,0.1973,1.7188,,,,2,3,Bot,,,,,435064.0,,180822_020901,10.5597,-123.6989,-3.4158,-12.785,23.8176,-23.8521,3.3812,1.6263,,,,85.117,1559.0,6.282,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.217,,,,,,,,24,1,Changeup,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,93.5,-3.3636,5.4315,Jose Berrios,641313,621244,grounded_into_double_play,hit_into_play,,,,,6.0,"Tim Anderson grounds into a double play, shortstop Jorge Polanco to second baseman Logan Forsythe to first baseman Joe Mauer.   Adam Engel out at 2nd.  ",R,R,R,CWS,MIN,X,6.0,ground_ball,2,1,2018,-0.988,1.066,0.351,2.3332,,,641553.0,0,3,Bot,112.52,144.04,,,435064.0,,180822_020852,11.8506,-135.6957,-4.6553,-14.838,27.4298,-17.988,3.3124,1.566,30.0,95.3,-2.4,94.321,2127.0,6.744,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,53.7553,0.313,0.301,0.0,1.0,0.0,0.0,2.0,23,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,94.2,-3.5232,5.4633,Jose Berrios,641313,621244,,foul,,,,,11.0,,R,R,R,CWS,MIN,S,,,2,0,2018,-1.0787,1.0911,-1.5546,2.49,,,641553.0,0,3,Bot,,,,,435064.0,,180822_020852,7.4593,-136.9301,-4.4175,-15.0932,28.876,-17.7813,3.3124,1.566,,,,94.044,2171.0,6.156,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.3437,,,,,,,,23,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,94.1,-3.3779,5.4078,Jose Berrios,641313,621244,,ball,,,,,14.0,,R,R,R,CWS,MIN,B,,,1,0,2018,-0.8532,1.0823,1.1151,1.8593,,,641553.0,0,3,Bot,,,,,435064.0,,180822_020852,13.5976,-136.4424,-5.9278,-13.5856,27.835,-17.4366,3.3583,1.6263,,,,94.602,2209.0,6.615,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,53.8845,,,,,,,,23,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FT,2018-08-21,93.0,-3.4056,5.4258,Jose Berrios,641313,621244,,ball,,,,,13.0,,R,R,R,CWS,MIN,B,,,0,0,2018,-1.354,0.8749,-1.3519,1.9063,,,641553.0,0,3,Bot,,,,,435064.0,,180822_020852,8.2493,-135.2497,-5.1858,-18.4253,28.4556,-20.5026,3.4041,1.5109,,,,93.279,2078.0,6.407,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0923,,,,,,,,23,1,2-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2018-08-21,80.5,-3.5245,5.4031,Jose Berrios,641553,621244,single,hit_into_play_no_out,,,,,8.0,"Adam Engel singles on a line drive to left fielder Eddie Rosario, deflected by third baseman Miguel Sano.  ",R,R,R,CWS,MIN,X,5.0,line_drive,0,1,2018,1.4492,-0.3263,0.1156,1.9118,,,,0,3,Bot,79.82,120.41,,,435064.0,,180822_020546,5.3295,-117.0495,-0.4358,11.8732,23.0749,-35.2643,3.6789,1.7878,130.0,96.1,5.6,79.264,2333.0,5.571,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.9282,0.568,0.54,0.9,1.0,1.0,0.0,4.0,22,2,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2018-08-21,80.3,-3.4724,5.3515,Jose Berrios,641553,621244,,called_strike,,,,,8.0,,R,R,R,CWS,MIN,S,,,0,0,2018,1.101,-0.3495,0.2072,2.1155,,,,0,3,Bot,,,,,435064.0,,180822_020532,6.0402,-116.7781,0.1819,8.6795,22.3536,-35.5836,3.5873,1.7647,,,,79.35,2313.0,5.699,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.8007,,,,,,,,22,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
FT,2018-08-21,94.0,-3.4413,5.3813,Jose Berrios,553882,621244,field_out,hit_into_play,,,,,7.0,Omar Narvaez flies out to left fielder Eddie Rosario.  ,R,L,R,CWS,MIN,X,7.0,fly_ball,3,2,2018,-1.4285,0.6886,-0.6251,1.963,,,,2,2,Bot,76.18,97.4,,,435064.0,,180822_015338,10.5405,-136.6398,-4.7693,-20.2367,25.6137,-22.6489,3.175,1.5573,289.0,85.0,40.0,95.039,2075.0,6.618,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,53.8812,0.005,0.009000000000000001,0.0,1.0,0.0,0.0,3.0,18,6,2-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard
CU,2018-08-21,83.7,-3.3378,5.3991,Jose Berrios,553882,621244,,ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,2,2,2018,1.3566,-0.0862,1.302,0.6159,,,,2,2,Bot,,,,,435064.0,,180822_015256,8.0165,-121.6455,-4.4106,11.7681,24.023,-32.3797,3.0143,1.4418,,,,83.317,2315.0,6.119,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.38,,,,,,,,18,5,Curveball,1,0,1,0,0,1,1,0,Infield shift,Standard
FF,2018-08-21,94.6,-3.2811,5.4988,Jose Berrios,553882,621244,,ball,,,,,11.0,,R,L,R,CWS,MIN,B,,,1,2,2018,-0.9646,1.1087,-1.134,3.4725,,,,2,2,Bot,,,,,435064.0,,180822_015235,7.8189,-137.5953,-2.1037,-14.1103,30.7408,-17.6948,3.2438,1.5803,,,,95.122,2164.0,6.633,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,53.8666,,,,,,,,18,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard
CU,2018-08-21,84.3,-3.3545,5.3907,Jose Berrios,553882,621244,,ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,0,2,2018,1.4217,-0.4027,0.8457,-0.5507,,,,2,2,Bot,,,,,435064.0,,180822_015207,6.9102,-122.3133,-6.4782,12.4434,27.0578,-34.959,3.0143,1.4418,,,,83.218,2383.0,6.01,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.4892,,,,,,,,18,3,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,94.7,-3.4238,5.5263,Jose Berrios,553882,621244,,called_strike,,,,,7.0,,R,L,R,CWS,MIN,S,,,0,1,2018,-1.1405,1.2542,-0.6781,1.721,,,660162.0,1,2,Bot,,,,,435064.0,,180822_015128,9.7264,-137.4062,-7.0214,-16.6881,31.4491,-14.8786,3.2209,1.6034,,,,94.592,2212.0,6.46,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0396,,,,,,,,18,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
FT,2018-08-21,93.7,-3.4891,5.3207,Jose Berrios,553882,621244,,swinging_strike,,,,,8.0,,R,L,R,CWS,MIN,S,,,0,0,2018,-1.4116,0.8995,-0.1334,1.7377,,,660162.0,1,2,Bot,,,,,435064.0,,180822_015057,11.7978,-136.0314,-5.5365,-20.0514,27.112,-19.9823,3.2667,1.5342,,,,94.097,2103.0,6.446,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0537,,,,,,,,18,1,2-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2018-08-21,81.3,-3.5347,5.3837,Jose Berrios,660162,621244,walk,ball,,,,,11.0,Yoan Moncada walks.  ,R,L,R,CWS,MIN,B,,,3,2,2018,1.5803,-0.3709,-1.1909,2.3938,,,,1,2,Bot,,,,,435064.0,,180822_015015,2.2669,-118.2033,0.6475,13.9442,24.2467,-35.9546,3.2667,1.4649,,,,80.148,2279.0,5.716,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.7839,,,0.7,1.0,0.0,0.0,,17,7,Curveball,1,0,1,0,0,1,1,0,Infield shift,Standard
FT,2018-08-21,94.5,-3.4664,5.3124,Jose Berrios,660162,621244,,foul,,,,,4.0,,R,L,R,CWS,MIN,S,,,3,2,2018,-1.4584,0.5753,-0.6482,2.6041,,,,1,2,Bot,,,,,435064.0,,180822_014957,10.6007,-137.2225,-2.6594,-20.7646,28.7128,-24.5004,3.3584,1.5111,183.0,71.8,61.1,94.751,2065.0,6.43,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.07,,,,,,,,17,6,2-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard
CU,2018-08-21,83.6,-3.3099,5.4729,Jose Berrios,660162,621244,,ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,2,2,2018,1.6783,-0.3406,2.6121,-0.5551,,,,1,2,Bot,,,,,435064.0,,180822_014925,10.277,-121.1488,-6.6188,13.9608,26.122,-34.2884,3.2438,1.4649,,,,82.415,2451.0,5.962,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5372,,,,,,,,17,5,Curveball,1,0,1,0,0,1,1,0,Infield shift,Standard
FF,2018-08-21,95.1,-3.4171,5.5405,Jose Berrios,660162,621244,,ball,,,,,12.0,,R,L,R,CWS,MIN,B,,,1,2,2018,-0.828,1.366,0.899,3.0273,,,,1,2,Bot,,,,,435064.0,,180822_014913,13.1261,-137.8654,-3.9512,-13.4246,30.0623,-14.0989,3.3584,1.4649,,,,94.881,2289.0,6.327,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.1729,,,,,,,,17,4,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard
FF,2018-08-21,94.1,-3.2881,5.4746,Jose Berrios,660162,621244,,foul,,,,,2.0,,R,L,R,CWS,MIN,S,,,1,1,2018,-1.0067,1.31,-0.1604,2.9605,,,,1,2,Bot,,,,,435064.0,,180822_014843,10.2841,-136.4918,-3.6169,-14.8578,31.8026,-15.3506,3.3811,1.557,,,,93.432,2192.0,6.205,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.2944,,,,,,,,17,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2018-08-21,81.3,-3.5589,5.4361,Jose Berrios,660162,621244,,foul,,,,,4.0,,R,L,R,CWS,MIN,S,,,1,0,2018,0.9444,-0.3075,-0.322,2.1974,,,,1,2,Bot,,,,,435064.0,,180822_014824,5.4227,-118.2027,-0.0502,7.5671,23.2484,-35.2318,3.3582,1.4877,233.0,76.5,30.3,80.268,2423.0,5.699,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.8007,,,,,,,,17,2,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2018-08-21,82.1,-3.6381,5.4518,Jose Berrios,660162,621244,,ball,,,,,11.0,,R,L,R,CWS,MIN,B,,,0,0,2018,0.8501,-0.1037,-0.8996,2.6471,,,,1,2,Bot,,,,,435064.0,,180822_014809,4.5381,-119.4202,0.394,7.0342,23.3839,-33.4737,3.404,1.5108,,,,81.043,2361.0,5.629,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.87,,,,,,,,17,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
FF,2018-08-21,95.1,-3.4399,5.3953,Jose Berrios,547170,621244,home_run,hit_into_play_score,,,,,7.0,Nicky Delmonico homers (6) on a fly ball to center field.  ,R,L,R,CWS,MIN,X,,fly_ball,0,0,2018,-0.8932,1.44,-0.3263,1.7918,,,,1,2,Bot,131.25,25.4,,,435064.0,,180822_014721,10.0679,-138.0494,-6.9586,-13.4154,27.9684,-12.6333,3.5873,1.6954,410.0,104.9,21.4,94.809,2292.0,6.053,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.4462,0.81,1.2309999999999999,2.0,1.0,0.0,3.0,6.0,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-08-21,94.2,-3.3083,5.5794,Jose Berrios,541645,621244,strikeout,swinging_strike,,,,,11.0,Avisail Garcia strikes out swinging.  ,R,R,R,CWS,MIN,S,2.0,,0,2,2018,-1.0599,1.4103,-0.0838,3.7417,,,,0,2,Bot,,,,,435064.0,,180822_014639,10.6475,-136.8332,-2.1713,-15.4713,28.4015,-14.2913,3.5186,1.8569,,,,93.963,2179.0,6.115,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.3845,,,0.0,1.0,0.0,0.0,,15,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
FF,2018-08-21,94.5,-3.3538,5.4855,Jose Berrios,541645,621244,,foul,,,,,11.0,,R,R,R,CWS,MIN,S,,,0,2,2018,-0.8765,1.2524,-0.7355,4.1924,,,,0,2,Bot,,,,,435064.0,,180822_014604,8.7673,-137.398,-0.5046,-12.9361,27.7586,-16.3156,3.5186,1.8338,,,,94.834,2206.0,6.332,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.1671,,,,,,,,15,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,81.7,-3.4816,5.2865,Jose Berrios,541645,621244,,swinging_strike,,,,,14.0,,R,R,R,CWS,MIN,S,,,0,1,2018,1.1284,0.0507,1.0863,2.2079,,,,0,2,Bot,,,,,435064.0,,180822_014548,8.0895,-118.8144,-0.4782,9.0902,21.6289,-31.8378,3.5497,1.8569,,,,81.261,2309.0,5.913,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5869,,,,,,,,15,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-08-21,94.3,-3.3621,5.3545,Jose Berrios,541645,621244,,called_strike,,,,,9.0,,R,R,R,CWS,MIN,S,,,0,0,2018,-0.8548,1.2266,0.6231,2.115,,,,0,2,Bot,,,,,435064.0,,180822_014536,12.2776,-136.8663,-5.4855,-13.3168,27.3007,-15.6729,3.6331,1.903,,,,94.758,2155.0,6.483,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0162,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,84.9,-3.4323,5.5164,Jose Berrios,594953,621244,strikeout,swinging_strike,,,,,14.0,Daniel Palka strikes out swinging.  ,R,L,R,CWS,MIN,S,2.0,,3,2,2018,1.1266,-0.2985,0.4276,0.8379,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003531,6.7505,-123.3055,-3.931,9.801,26.2919,-34.5704,3.4677,1.7185,,,,83.851,2516.0,5.87,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.6299,,,0.0,1.0,0.0,0.0,,9,10,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard
CU,2018-08-21,83.1,-3.4661,5.4482,Jose Berrios,594953,621244,,foul,,,,,5.0,,R,L,R,CWS,MIN,S,,,3,2,2018,1.1634,-0.1797,0.0706,2.54,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003506,5.8204,-120.864,0.1531,10.1583,23.5236,-34.1761,3.4677,1.7185,343.0,108.4,21.0,82.739,2368.0,6.072,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.4272,,,,,,,,9,9,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard
FF,2018-08-21,95.3,-3.3206,5.4866,Jose Berrios,594953,621244,,foul,,,,,1.0,,R,L,R,CWS,MIN,S,,,3,2,2018,-0.8962,1.2368,-0.5985,3.1976,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003436,9.1781,-138.5826,-3.1618,-13.5939,30.4281,-15.7102,3.6102,1.7877,172.0,77.6,18.8,95.489,2230.0,6.396,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.1033,,,,,,,,9,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard
CU,2018-08-21,84.5,-3.3397,5.3614,Jose Berrios,594953,621244,,foul,,,,,14.0,,R,L,R,CWS,MIN,S,,,3,2,2018,0.5673,-0.1673,0.4283,1.6562,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003401,7.5996,-122.8051,-1.9159,4.1407,24.3697,-33.6979,3.5873,1.8108,,,,83.791,2472.0,5.897,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.6023,,,,,,,,9,7,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard
CU,2018-08-21,84.6,-3.3737,5.4216,Jose Berrios,594953,621244,,blocked_ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,2,2,2018,1.3398,0.0527,1.3869,0.7609,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003331,8.4118,-122.9761,-4.5983,11.8307,23.7087,-30.9848,3.5186,1.7646,,,,84.156,2347.0,5.994,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5054,,,,,,,,9,6,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard
FF,2018-08-21,95.3,-3.4628,5.4806,Jose Berrios,594953,621244,,foul,,,,,6.0,,R,L,R,CWS,MIN,S,,,2,2,2018,-0.9061,1.2552,0.676,2.5339,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003240,12.8945,-138.2457,-4.9096,-14.412,29.321,-15.1592,3.4677,1.6724,,,,95.378,2326.0,6.397,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.1027,,,,,,,,9,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-08-21,95.8,-3.3208,5.4427,Jose Berrios,594953,621244,,called_strike,,,,,8.0,,R,L,R,CWS,MIN,S,,,2,1,2018,-1.0524,1.1069,-0.1234,1.7952,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003216,10.8428,-139.1178,-6.5774,-15.9943,27.6149,-16.4939,3.5644,1.7646,,,,96.384,2326.0,6.48,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0199,,,,,,,,9,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2018-08-21,95.3,-3.3554,5.4024,Jose Berrios,594953,621244,,called_strike,,,,,9.0,,R,L,R,CWS,MIN,S,,,2,0,2018,-1.0431,1.169,0.3697,1.9923,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003200,12.1483,-138.2729,-5.9618,-16.0438,28.8883,-15.9868,3.5644,1.7646,,,,95.617,2311.0,6.491,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0086,,,,,,,,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,84.2,-3.3184,5.4436,Jose Berrios,594953,621244,,ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,1,0,2018,0.8259,0.1448,2.0662,1.3441,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003139,10.774,-122.0423,-3.3134,5.9174,24.9754,-30.3146,3.4269,1.6954,,,,83.265,2338.0,5.979,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5204,,,,,,,,9,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,84.2,-3.3667,5.5557,Jose Berrios,594953,621244,,ball,,,,,13.0,,R,L,R,CWS,MIN,B,,,0,0,2018,0.9387,-0.0732,-0.0426,1.3644,570560.0,,,2,1,Bot,,,,,435064.0,,180822_003125,5.8288,-122.3863,-3.1376,8.023,25.1719,-32.501,3.5415,1.7646,,,,83.212,2354.0,5.791,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.7082,,,,,,,,9,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-08-21,92.5,-3.3809,5.3935,Jose Berrios,571602,621244,single,hit_into_play,,,,,13.0,"Matt Davidson singles on a ground ball to shortstop Jorge Polanco, deflected by third baseman Miguel Sano.  Yolmer Sanchez to 3rd.    Matt Davidson out at 2nd, shortstop Jorge Polanco to third baseman Miguel Sano to second baseman Logan Forsythe.  ",R,R,R,CWS,MIN,X,6.0,ground_ball,0,1,2018,-1.365,0.7965,-1.0956,2.3153,,,570560.0,1,1,Bot,71.34,139.8,,,435064.0,,180822_003220,8.8217,-134.5094,-3.8369,-18.449,26.0012,-21.8494,3.3582,1.6019,29.0,80.7,-2.6,93.076,2087.0,6.426,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0736,0.20800000000000002,0.17300000000000001,0.9,1.0,1.0,0.0,2.0,8,2,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,2018-08-21,93.6,-3.4284,5.4257,Jose Berrios,571602,621244,,called_strike,,,,,8.0,,R,R,R,CWS,MIN,S,,,0,0,2018,-1.5081,0.8008,0.2438,1.777,,,570560.0,1,1,Bot,,,,,435064.0,,180822_003220,12.8003,-135.7214,-5.443,-21.3838,27.3274,-21.284,3.3582,1.557,,,,93.839,2216.0,6.445,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0541,,,,,,,,8,1,2-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,84.0,-3.3331,5.4068,Jose Berrios,570560,621244,walk,blocked_ball,,,,,14.0,Yolmer Sanchez walks.  ,R,L,R,CWS,MIN,B,,,3,2,2018,1.2445,0.0729,0.5756,0.812,,,,1,1,Bot,,,,,435064.0,,180822_002847,6.5777,-122.1416,-4.3569,11.0177,23.7496,-30.8388,3.3197,1.6493,,,,83.477,2399.0,5.956,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.5431,,,0.7,1.0,0.0,0.0,,7,7,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2018-08-21,84.4,-3.4261,5.4607,Jose Berrios,570560,621244,,ball,,,,,14.0,,R,L,R,CWS,MIN,B,,,2,2,2018,0.6038,0.0645,1.2386,0.7362,,,,1,1,Bot,,,,,435064.0,,180822_002820,9.6516,-122.5564,-4.7535,4.2886,23.2006,-30.8227,3.3582,1.6724,,,,84.56,2350.0,6.415,531296,621244,435064.0,408045.0,523253.0,593934.0,593871.0,592696.0,596146.0,595909.0,54.0844,,,,,,,,7,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
